31634.8125,31610.5625,31619.9375,31654.375,31638.9375,31640.5625,31693.3125,31676.5,31681.125,31681.8125,31706.6875,31675.5625,31700.5,31680.875,31662.25,31644.25,31647.625,31633.6875,31651.8125,31668.625,31652.375,31670.8125,31669.125,31663.875,31641.6875,31661.6875,31661.3125,31641.625,31647.875,31652,31649.4375,31641.9375,31656.25,31674.4375,31644.6875,31660.4375,31658.5,31669.0625,31639.75,31665.875,31674.8125,31663.25,31669.8125,31683.75,31670.25,31657.9375,31695.9375,31696.4375,31660.5625,31685.0625,31666.9375,31699.3125,31654.25,31668.6875,31674.0625,31645.1875,31661.5,31667.875,31655.375,31660.8125,31663.3125,31647.6875,31622.3125,31612.375,31626.5,31615.6875,31618.75,31624.0625,31643.125,31620.5625,31624.375,31637.125,31625.4375,31624.8125,31598,31611.8125,31615.0625,31599.25,31624.4375,31595.9375,31592.125,31619.5,31620.8125,31617.3125,31597.8125,31627.0625,31603.6875,31606.0625,31607.625,31600.375,31602.0625,31607.5,31608,31602.8125,31599.6875,31608.5,31618.0625,31603.625,31591.5,31624.9375,31603.75,31622.6875,31608.375,31606.5,31605.4375,31612.375,31598,31606.625,31607.8125,31603.6875,31606.3125,31594.9375,31598.5625,31598.6875,31591.25,31601.375,31600.875,31629.5625,31614.9375,31611.375,31608.25,31616.3125,31592.8125,31621.125,31605.625,31574.375,31568.3125,31565.5
31631.75,31610.4375,31630.5625,31684.125,31650.1875,31654.875,31686.8125,31682.1875,31684.625,31683.8125,31703,31676.3125,31700.5,31677.875,31650.25,31648.25,31642.125,31636.375,31643.5,31662.8125,31649.3125,31643.5625,31670.5625,31656.875,31645.9375,31663.1875,31664.1875,31642.875,31648.3125,31647.25,31642.625,31647.1875,31660.5,31662,31665.25,31666.625,31678.6875,31672.5,31644.375,31665.125,31663.75,31660.875,31672.75,31678.875,31668.0625,31653.375,31694.375,31670.75,31646.6875,31681.125,31650.5625,31686.0625,31689.125,31693.125,31670.875,31661.3125,31674.25,31664.25,31659.625,31669.375,31650.6875,31642.25,31618.375,31620.1875,31631.5625,31614.8125,31621.25,31640,31629.3125,31626.9375,31623.1875,31638.6875,31618.6875,31629.9375,31596.25,31601.875,31613.4375,31597.5625,31617.25,31588.0625,31593.75,31619.1875,31617.75,31613.375,31608,31615.125,31607.6875,31606.5,31606,31587.875,31602.1875,31598.75,31609.6875,31605.75,31603,31609.5,31610.25,31607.1875,31595.3125,31621.1875,31608,31622.3125,31609.25,31602.875,31586.875,31623.125,31605.5,31601.3125,31604.5625,31615.25,31609,31595.6875,31606.875,31605,31596.625,31607.1875,31610.75,31614.1875,31619.375,31618.6875,31614.4375,31616.875,31608.8125,31611.3125,31616.375,31584.75,31570.875,31579.5625
31628.9375,31617.1875,31636.1875,31688.875,31666,31673,31683.9375,31673.5,31692.75,31669.4375,31696.0625,31673.0625,31693.75,31668.3125,31634.1875,31649.5,31642.875,31632.25,31647.375,31649.375,31655.4375,31650.875,31672.6875,31665.3125,31650.9375,31666.0625,31664.3125,31647.875,31653.8125,31653.9375,31664.8125,31666.8125,31669.3125,31655.4375,31680.875,31680.3125,31660,31686.0625,31684.875,31683.625,31647.4375,31668.5625,31660.125,31678.5,31673.0625,31660.1875,31668.6875,31677.5,31649.125,31680.75,31648.125,31650.375,31693.875,31673.25,31670,31651.875,31657.125,31666.9375,31645.125,31677.4375,31657.75,31629.9375,31616.5625,31625.75,31631.25,31616.25,31613.6875,31648.25,31616.4375,31630,31626.0625,31633.75,31611,31617.5,31602.3125,31582.5625,31600.5625,31586.625,31611.25,31591.8125,31609.8125,31620.0625,31614.6875,31605.3125,31616.125,31618.4375,31606.875,31607,31604.8125,31580.625,31598.0625,31609.375,31598,31603.4375,31604.0625,31608.5625,31602.1875,31605.875,31602.9375,31608.375,31616.25,31610.5,31612.25,31605.9375,31583.6875,31627.5625,31629.0625,31604.125,31591.25,31618.25,31612.6875,31603.375,31620.4375,31612.25,31605.375,31606.25,31625.3125,31605.1875,31615.9375,31619.3125,31626.625,31609.4375,31627.0625,31615.4375,31616.5625,31592.8125,31594.4375,31584.9375
31627.75,31634.9375,31647.8125,31677.125,31678,31682,31692,31661.125,31686.5625,31678.9375,31683.875,31671.4375,31674.5625,31658.0625,31622.4375,31641.125,31646,31639.6875,31645.625,31649,31647.125,31646.75,31665.25,31672.5,31659.3125,31673,31662.1875,31657.5625,31666.5625,31669.1875,31685.75,31680.875,31707.875,31663.75,31690.8125,31651.625,31711.1875,31697.1875,31700.75,31686.8125,31654.875,31679.1875,31665.375,31677.6875,31682.0625,31670,31672.5,31662.1875,31670.25,31683.5625,31673.25,31666,31687.625,31679.375,31669.125,31662.625,31660.6875,31658.4375,31641.25,31650.875,31631.125,31613.0625,31627,31620.3125,31626.25,31615.6875,31613.375,31647.875,31607.6875,31624.3125,31623.3125,31622.125,31604.8125,31607.1875,31614.875,31563.1875,31588.1875,31578.875,31591.4375,31603.25,31604.25,31626.25,31613.5625,31605.625,31622.875,31614.25,31608.375,31607.5,31605.625,31565.4375,31608.1875,31603.4375,31598.5625,31599.5,31606.8125,31607.75,31603.1875,31609.4375,31608.8125,31595.0625,31625.0625,31604.125,31615.75,31604.6875,31594.3125,31628.25,31632.1875,31611.875,31600.5625,31633.4375,31617.25,31612.5,31624.9375,31628.875,31613.875,31603.375,31631.5,31603.6875,31615.625,31622.625,31629.25,31613.875,31626.6875,31596.3125,31612.125,31603.5,31602.25,31598.25
31633.375,31647.5,31658.1875,31663.8125,31677.4375,31692.5,31677.6875,31664,31691.5625,31687,31665.125,31681.75,31653,31653.1875,31630.1875,31635.125,31647.375,31653.5625,31645.5,31651.125,31657.25,31647.8125,31658.375,31672.9375,31678.4375,31674.4375,31665.75,31668.8125,31670.25,31682.375,31706.125,31690.9375,31721.5,31684.5625,31698.6875,31693.125,31709.5625,31709.1875,31707.25,31688.6875,31669.5,31686.375,31670.6875,31667.3125,31682.8125,31688.6875,31663.5,31655.5625,31670.1875,31662.875,31657.1875,31662.5,31660.125,31659.875,31651.0625,31664,31655.5,31654.125,31668.6875,31669.125,31649,31615.625,31627.3125,31624.6875,31620.4375,31614.9375,31624,31635.25,31596.5,31618.9375,31623.4375,31606.125,31607.625,31596.25,31602.8125,31561.3125,31573,31591.9375,31579.4375,31626.0625,31612.4375,31616.8125,31621.375,31607.875,31625.1875,31611.9375,31613.25,31605.5,31596.4375,31595.75,31589.5,31612,31583.375,31595.375,31610.9375,31611.125,31596.5,31615.125,31607.9375,31590,31619.5625,31608.375,31616.625,31603.875,31611.125,31625.1875,31637,31624.4375,31612.875,31631.3125,31609.8125,31626.375,31630.0625,31632.875,31623.1875,31598.9375,31634.5,31605.1875,31622.375,31624.6875,31631.125,31617.1875,31636.8125,31620.6875,31613.6875,31597,31610.5,31608
31643.75,31661.1875,31681.75,31649.8125,31679.1875,31701.1875,31673.4375,31660.5625,31692.625,31684.1875,31663,31678.8125,31647.4375,31644.5625,31642.9375,31633.125,31658.6875,31665.75,31648.6875,31649.625,31658.5625,31657.0625,31658.875,31673.5625,31687.875,31682.0625,31665.875,31678.875,31672.1875,31696.375,31717.3125,31726.5,31730,31711.8125,31707.3125,31704,31691.4375,31716.3125,31712.4375,31691.4375,31681.75,31688.1875,31676.9375,31664.4375,31678.0625,31685.25,31659.75,31660.0625,31670.1875,31667.5,31648.375,31670.875,31675.375,31649.4375,31654.625,31667.375,31659.375,31648.8125,31647.6875,31653.4375,31644.25,31622.0625,31634.875,31620.125,31618.875,31633.6875,31630.75,31615,31602.5,31616.625,31614.3125,31595.625,31592.8125,31600.25,31611.375,31567.9375,31568.9375,31599.25,31571.375,31621.625,31614.0625,31611.3125,31625.8125,31604.0625,31617.125,31611,31606.875,31591.8125,31594.125,31596.875,31598.625,31617.125,31589.375,31600.5,31608.3125,31605.75,31598.875,31609.6875,31610.8125,31599.5625,31620.875,31611.4375,31618.5625,31610.5,31621.875,31622.25,31633.75,31622.8125,31638.75,31622.5625,31611.25,31637.5625,31632.4375,31631.9375,31628.9375,31607.75,31632.0625,31610.5625,31620.4375,31628.8125,31633.75,31621.75,31637.125,31633.8125,31617.0625,31605.875,31615.375,31607.6875
31650.4375,31680.3125,31681.25,31644.3125,31673.9375,31707.8125,31671.375,31665.8125,31690.875,31673.4375,31662.375,31676.8125,31641.8125,31640.5625,31652.8125,31650.375,31651.6875,31667.4375,31662.625,31654.0625,31658.8125,31673.125,31667.4375,31676.125,31698.0625,31683.4375,31691.625,31687.3125,31675.625,31711.8125,31723.375,31745.1875,31722.25,31730.8125,31730.1875,31740.625,31719.9375,31733.375,31715.4375,31701.6875,31710.1875,31679.75,31681.9375,31666.5,31674.3125,31703.125,31656.25,31674.125,31668.625,31672.0625,31648.375,31677.0625,31675.9375,31651.4375,31657.9375,31667.125,31669.375,31647.375,31685.75,31661.8125,31637.75,31631.6875,31633.1875,31621.625,31613.875,31648.4375,31632.875,31606.6875,31610.5,31617.1875,31605.875,31600.9375,31603.8125,31591.5,31604.375,31585.0625,31579.1875,31605.4375,31578.1875,31629.0625,31616.1875,31598.375,31631.75,31619.875,31615.875,31610,31600.875,31604.1875,31600.0625,31602.625,31596.75,31591.625,31600.125,31605.0625,31609.1875,31601.0625,31604.75,31605.875,31608.1875,31600.8125,31608,31620.4375,31615.1875,31620.9375,31631.75,31618.4375,31625.1875,31636.4375,31633.625,31613,31617.25,31638.625,31623,31630.625,31623.3125,31605.1875,31624.6875,31619.375,31620.75,31626.75,31640.125,31632.0625,31636.9375,31641,31623.5,31623.875,31632.0625,31624.5
31655,31684.5625,31683.4375,31647.25,31675.6875,31700.4375,31671.5,31677.5,31681.875,31663.5625,31662.375,31669.3125,31639.25,31638.875,31658.3125,31654.25,31653.375,31659,31664.4375,31665.6875,31672.1875,31685.3125,31680.375,31678.5625,31712.625,31695.8125,31694.0625,31694.125,31704.4375,31732.5625,31732.5,31743,31749.875,31737.9375,31753.25,31753.75,31723.375,31749.8125,31723.3125,31722.6875,31706.75,31677.25,31692.5,31676.9375,31671.3125,31672.1875,31672,31662.875,31670.375,31647.125,31644.1875,31655.5,31656.875,31649,31653.9375,31681.5,31669.75,31654.25,31667.4375,31694.25,31669.4375,31645.3125,31629.5,31633.1875,31615.875,31648.3125,31625.875,31597.9375,31610.9375,31617.3125,31588.375,31586.8125,31591.375,31580.75,31602.25,31596,31588.5,31611.5625,31599.375,31623,31630.875,31584.875,31634.5,31631,31615,31608.3125,31602.8125,31590.4375,31593.4375,31602.375,31597.25,31589,31607.75,31613.5,31611.3125,31600.3125,31603.5625,31610.5625,31609.1875,31611.75,31605.25,31618.0625,31616.1875,31627.4375,31637.5625,31618.5,31621.1875,31631.75,31650.6875,31608.6875,31629.375,31632.3125,31618.9375,31618.625,31618.125,31604,31614.1875,31617.1875,31639.125,31635.25,31642.4375,31637.4375,31641.875,31644.3125,31633,31641.5,31649.125,31638.6875
31656,31679.1875,31689.1875,31653.1875,31680.625,31681.875,31682.75,31682,31676.9375,31664.0625,31668.125,31657.5625,31647.5625,31632,31664.3125,31660.8125,31658.375,31667,31669,31670.3125,31682.8125,31698.3125,31690.25,31681.625,31717.875,31692.6875,31698.625,31707.375,31721.9375,31745.8125,31739.4375,31777.625,31713.5,31754.875,31796.8125,31776.3125,31760,31756.125,31717.3125,31754.5,31704.5,31688.5,31692.25,31688.0625,31682.1875,31684.8125,31676.125,31680.5625,31692.0625,31649.1875,31649.875,31658.8125,31651,31661.6875,31663.5625,31691.5,31658.0625,31659.6875,31680.4375,31659.6875,31652.875,31649.9375,31631.8125,31638.125,31620.375,31647.125,31624.4375,31603.4375,31611.9375,31612.6875,31591.0625,31592.1875,31609.1875,31580.4375,31575.5625,31606.625,31589.25,31610,31614.8125,31612.8125,31644.875,31582.375,31628.875,31635.625,31615.75,31609.6875,31606.375,31597.125,31595.8125,31618.25,31587.3125,31588.5625,31625.5,31615.75,31613.9375,31607.25,31602.9375,31615.6875,31613.5,31624.375,31611.3125,31619.25,31628.3125,31630,31639.625,31630.5,31625.875,31635.25,31644.25,31607.125,31625.1875,31622.875,31611.4375,31612.375,31618.375,31612.375,31616.25,31612.0625,31641.9375,31641.6875,31649.0625,31643,31639.75,31649.5625,31643.5,31663.125,31656.4375,31654.625
31662.375,31671.0625,31680.4375,31663.4375,31683.75,31672.1875,31684.4375,31690.625,31661.6875,31669.4375,31660.875,31641.0625,31647.375,31633.9375,31658.5,31669.1875,31652.875,31666.5,31687.0625,31674.8125,31688.75,31703.125,31703.3125,31695.375,31716.0625,31703.8125,31729.125,31736,31755.8125,31770.125,31774.75,31794.0625,31791.375,31750.6875,31829.375,31794.75,31806.75,31782.875,31791.1875,31769.6875,31712.25,31714.5625,31712.5,31701.5,31707.8125,31674,31684.8125,31674.0625,31686.5,31682.25,31666.1875,31655.3125,31648.125,31674.625,31665.25,31691.5625,31671.875,31665.8125,31694.125,31661.5625,31651.5,31646.5625,31639,31636.6875,31631.5,31636.125,31624.5,31611.0625,31609.5,31603.125,31603.0625,31580,31610.625,31564.1875,31585.0625,31608,31597.125,31621.3125,31622.875,31638.5625,31656.8125,31619.3125,31632.625,31633.5,31624.625,31612.5625,31613.375,31604.0625,31611.4375,31610.0625,31599.8125,31585.1875,31625.5625,31616.875,31620.375,31618.75,31613.8125,31623.125,31620.25,31644.625,31609.375,31615.375,31638.1875,31632.6875,31639.125,31636.375,31630.4375,31645,31631.5625,31609.9375,31622.5625,31611.6875,31602.875,31604.6875,31609.5,31618.625,31614.8125,31627.75,31650.125,31651,31655.25,31648.8125,31642.625,31649.625,31656.875,31682.25,31675.125,31666.125
